x,y,time
580,79,1727463057.711384
578,78,1727463057.714296
576,76,1727463057.719396
574,75,1727463057.722058
572,74,1727463057.7257621
570,73,1727463057.729971
569,72,1727463057.735369
567,70,1727463057.7385159
565,70,1727463057.74208
562,68,1727463057.751504
560,67,1727463057.755239
553,63,1727463057.768029
551,62,1727463057.771976
548,61,1727463057.7761621
546,59,1727463057.780003
544,58,1727463057.7846148
541,56,1727463057.7896378
538,55,1727463057.791022
535,54,1727463057.7963898
532,53,1727463057.8016992
529,51,1727463057.8051891
526,50,1727463057.808487
523,48,1727463057.813973
519,47,1727463057.818308
516,45,1727463057.822484
512,44,1727463057.8252401
509,43,1727463057.83055
505,42,1727463057.834924
501,41,1727463057.839272
498,40,1727463057.842447
495,40,1727463057.8470862
491,39,1727463057.853209
487,38,1727463057.85726
483,37,1727463057.859242
479,37,1727463057.8641448
476,37,1727463057.870666
471,36,1727463057.873528
467,36,1727463057.875075
462,36,1727463057.880671
458,36,1727463057.885757
454,35,1727463057.889919
450,35,1727463057.8921
439,36,1727463057.902773
435,37,1727463057.906687
430,38,1727463057.908109
419,42,1727463057.9213812
413,44,1727463057.922671
407,46,1727463057.9255412
401,49,1727463057.9308102
395,52,1727463057.93585
389,56,1727463057.940521
383,59,1727463057.941977
377,62,1727463057.952011
371,67,1727463057.953771
366,71,1727463057.95605
360,76,1727463057.958914
353,81,1727463057.968389
348,84,1727463057.96902
344,90,1727463057.972532
338,95,1727463057.9758809
333,100,1727463057.9800801
328,105,1727463057.986464
323,111,1727463057.9891598
319,115,1727463057.992448
310,126,1727463058.002699
307,131,1727463058.006114
303,137,1727463058.008522
300,142,1727463058.013474
296,148,1727463058.019913
294,153,1727463058.022877
291,159,1727463058.0257668
289,164,1727463058.0304482
287,170,1727463058.036711
285,177,1727463058.039646
283,182,1727463058.042453
282,188,1727463058.0520551
280,194,1727463058.052875
278,201,1727463058.0557709
278,207,1727463058.0586371
276,219,1727463058.0701509
276,225,1727463058.072572
275,231,1727463058.075892
274,238,1727463058.080831
274,244,1727463058.086358
274,251,1727463058.089036
274,257,1727463058.0925922
275,264,1727463058.097374
276,270,1727463058.103051
276,277,1727463058.106352
278,284,1727463058.109018
280,298,1727463058.119383
282,306,1727463058.1225119
283,314,1727463058.1257758
285,322,1727463058.135081
287,330,1727463058.135711
288,337,1727463058.139643
289,344,1727463058.1422982
292,350,1727463058.151903
294,357,1727463058.152598
296,363,1727463058.155848
298,369,1727463058.161394
303,380,1727463058.171337
305,386,1727463058.1719968
308,392,1727463058.176781
310,398,1727463058.180476
312,405,1727463058.186432
316,411,1727463058.1893172
319,417,1727463058.1925278
323,422,1727463058.197543
326,426,1727463058.202681
329,430,1727463058.20633
332,434,1727463058.208649
335,436,1727463058.2137358
346,444,1727463058.2296278
351,447,1727463058.2307541
356,452,1727463058.236353
362,455,1727463058.2391949
368,459,1727463058.242367
374,463,1727463058.24745
380,466,1727463058.2528682
385,469,1727463058.25631
392,472,1727463058.259068
397,475,1727463058.269334
403,478,1727463058.269536
409,480,1727463058.272852
415,482,1727463058.276392
421,484,1727463058.2810318
439,491,1727463058.293291
444,492,1727463058.297166
451,494,1727463058.302186
457,496,1727463058.3062348
463,499,1727463058.309262
469,500,1727463058.319537
476,502,1727463058.3197482
482,503,1727463058.322463
489,504,1727463058.325363
503,508,1727463058.3360078
510,510,1727463058.339063
517,510,1727463058.342087
523,511,1727463058.347001
530,512,1727463058.35326
537,513,1727463058.356641
544,513,1727463058.358103
555,513,1727463058.3708491
561,513,1727463058.372788
566,511,1727463058.375016
571,510,1727463058.380544
578,509,1727463058.386292
582,507,1727463058.388588
587,504,1727463058.3928409
591,502,1727463058.397114
594,499,1727463058.403101
598,495,1727463058.4058728
603,490,1727463058.4093509
609,480,1727463058.4228082
612,475,1727463058.4235678
614,469,1727463058.425073
618,463,1727463058.4309871
621,457,1727463058.436502
625,451,1727463058.43921
628,444,1727463058.442928
633,432,1727463058.453164
635,425,1727463058.456331
638,420,1727463058.460581
641,414,1727463058.469192
644,408,1727463058.469397
646,401,1727463058.472725
648,394,1727463058.475721
650,387,1727463058.485791
651,379,1727463058.485995
651,372,1727463058.489179
653,362,1727463058.492416
655,341,1727463058.503072
657,328,1727463058.506497
659,315,1727463058.508534
