x,y,time
360,201,1727583661
359,201,1727583661
358,201,1727583661
357,201,1727583661
356,201,1727583661
356,200,1727583661
356,199,1727583661
355,199,1727583661
354,199,1727583661
353,199,1727583661
352,199,1727583661
351,199,1727583661
350,199,1727583661
349,199,1727583661
348,199,1727583661
347,200,1727583661
346,200,1727583661
344,201,1727583661
343,201,1727583661
343,202,1727583661
342,202,1727583661
341,202,1727583661
340,203,1727583661
339,203,1727583661
338,204,1727583661
338,205,1727583661
337,206,1727583661
336,207,1727583661
334,208,1727583661
334,209,1727583661
333,210,1727583661
332,210,1727583661
332,211,1727583661
332,212,1727583661
330,214,1727583661
329,214,1727583661
328,215,1727583661
328,216,1727583661
327,216,1727583661
326,217,1727583661
326,218,1727583661
326,219,1727583661
325,219,1727583661
325,220,1727583661
325,221,1727583661
325,222,1727583661
325,223,1727583661
325,224,1727583661
325,225,1727583661
325,226,1727583661
326,227,1727583661
326,228,1727583661
326,229,1727583661
326,230,1727583661
326,231,1727583661
326,232,1727583661
327,233,1727583661
327,237,1727583661
327,238,1727583661
327,239,1727583661
327,240,1727583661
327,241,1727583661
327,242,1727583661
328,243,1727583661
328,244,1727583661
328,245,1727583661
328,246,1727583661
328,247,1727583661
328,248,1727583661
329,249,1727583661
329,250,1727583661
330,251,1727583661
330,252,1727583661
330,253,1727583661
330,255,1727583661
330,256,1727583661
330,257,1727583661
330,258,1727583661
330,259,1727583661
331,260,1727583661
331,261,1727583661
331,262,1727583661
331,263,1727583661
331,264,1727583661
331,265,1727583661
331,266,1727583661
331,268,1727583661
331,272,1727583661
331,273,1727583661
331,275,1727583661
331,277,1727583661
331,279,1727583661
331,281,1727583661
331,282,1727583661
330,284,1727583661
330,285,1727583661
330,287,1727583661
329,289,1727583661
328,290,1727583661
328,291,1727583661
328,293,1727583661
327,294,1727583661
327,296,1727583661
327,297,1727583661
326,298,1727583661
326,299,1727583661
326,301,1727583661
326,302,1727583661
326,303,1727583661
326,304,1727583661
326,305,1727583661
326,306,1727583661
326,307,1727583662
326,308,1727583662
326,310,1727583662
326,311,1727583662
326,312,1727583662
326,313,1727583662
326,314,1727583662
326,315,1727583662
326,317,1727583662
326,318,1727583662
326,319,1727583662
326,320,1727583662
326,321,1727583662
326,322,1727583662
327,324,1727583662
327,325,1727583662
